4,1617203000004,1617203000275,4,4.0,false,
8,1617203000351,1617203000413,4,5.7,false,
12,1617203000698,1617203000816,4,4.3,false,
16,1617203001045,1617203001212,4,3.09,false,
20,1617203001392,1617203001479,4,4.77,false,
24,1617203001739,1617203001875,4,3.78,false,
28,1617203002086,1617203002162,4,5.53,false,
32,1617203002433,1617203002703,4,6.88,false,
36,1617203002780,1617203002976,4,5.11,false,
40,1617203003127,1617203003231,4,6.73,false,
44,1617203003474,1617203003752,4,7.98,false,
48,1617203003821,1617203003996,4,6.45,false,
52,1617203004168,1617203004466,4,7.48,false,
56,1617203004515,1617203004731,4,8.65,false,
60,1617203004862,1617203005171,4,7.46,false,
64,1617203005209,1617203005336,4,9.05,false,
68,1617203005556,1617203005718,4,10.03,false,
72,1617203005903,1617203006237,4,9.1,false,
76,1617203006250,1617203006569,4,7.88,false,
80,1617203006597,1617203006806,4,9.07,false,
84,1617203006944,1617203007247,4,7.45,false,
88,1617203007291,1617203007341,4,5.7,false,
92,1617203007638,1617203007851,4,7.56,false,
96,1617203007985,1617203008106,4,8.76,false,
100,1617203008332,1617203008414,4,7.79,false,
104,1617203008679,1617203008847,4,6.69,false,
108,1617203009026,1617203009113,4,8.3,false,
112,1617203009373,1617203009703,4,9.66,false,
116,1617203009720,1617203009808,4,10.77,false,
120,1617203010067,1617203010336,4,9.77,false,
124,1617203010414,1617203010554,4,11.18,false,
128,1617203010761,1617203010878,4,12.35,false,
132,1617203011108,1617203011349,4,13.47,false,
136,1617203011455,1617203011577,4,14.4,true,
140,1617203011802,1617203012108,4,16.17,true,
144,1617203012149,1617203012262,4,15.26,true,
148,1617203012496,1617203012568,4,13.89,true,
152,1617203012843,1617203013155,4,12.04,false,
156,1617203013190,1617203013339,4,13.89,true,
160,1617203013537,1617203013618,4,15.22,true,
164,1617203013884,1617203013984,4,13.85,true,
168,1617203014231,1617203014492,4,12.22,false,
172,1617203014578,1617203014915,4,14.09,true,
176,1617203014925,1617203015170,4,13.08,false,
180,1617203015272,1617203015496,4,11.32,false,
184,1617203015619,1617203015716,4,13.16,false,
188,1617203015966,1617203016095,4,14.57,true,
192,1617203016313,1617203016457,4,13.48,false,
196,1617203016660,1617203016857,4,15.33,true,
200,1617203017007,1617203017200,4,14.05,true,
204,1617203017354,1617203017454,4,12.4,false,
208,1617203017701,1617203017916,4,10.61,false,
212,1617203018048,1617203018270,4,12.15,false,
216,1617203018395,1617203018463,4,14.01,true,
220,1617203018742,1617203019082,4,12.48,false,
224,1617203019089,1617203019348,4,14.31,true,
228,1617203019436,1617203019774,4,15.68,true,
232,1617203019783,1617203020039,4,14.19,true,
236,1617203020130,1617203020317,4,12.39,false,
240,1617203020477,1617203020781,4,11.3,false,
244,1617203020824,1617203020926,4,12.49,false,
248,1617203021171,1617203021479,4,10.98,false,
252,1617203021518,1617203021668,4,9.83,false,
256,1617203021865,1617203022000,4,8.71,false,
260,1617203022212,1617203022301,4,10.55,false,
264,1617203022559,1617203022807,4,9.26,false,
268,1617203022906,1617203023119,4,10.33,false,
272,1617203023253,1617203023584,4,11.78,false,
276,1617203023600,1617203023909,4,12.74,false,
280,1617203023947,1617203024136,4,14.41,true,
284,1617203024294,1617203024480,4,15.58,true,
288,1617203024641,1617203075534,4,13.72,false,
292,1617203024988,1617203074705,4,15.59,true,
296,1617203025335,1617203075403,4,14.45,true,
300,1617203025682,1617203075317,4,12.59,false,
304,1617203026029,1617203075411,4,14.19,true,
308,1617203026376,1617203074888,4,15.25,true,
312,1617203026723,1617203074711,4,13.95,true,
316,1617203027070,1617203074867,4,12.44,false,
320,1617203027417,1617203074954,4,11.39,false,
324,1617203027764,1617203075303,4,12.51,false,
328,1617203028111,1617203075551,4,14.4,true,
332,1617203028458,1617203075143,4,13.09,false,
336,1617203028805,1617203075438,4,14.19,true,
340,1617203029152,1617203074706,4,16.02,true,
344,1617203029499,1617203075157,4,14.52,true,
348,1617203029846,1617203075291,4,12.66,false,
352,1617203030193,1617203074953,4,14.33,true,
356,1617203030540,1617203075260,4,12.47,false,
360,1617203030887,1617203075198,4,11.04,false,
364,1617203031234,1617203075359,4,11.94,false,
368,1617203031581,1617203075524,4,13.23,false,
372,1617203031928,1617203075614,4,14.68,true,
376,1617203032275,1617203075155,4,16.18,true,
380,1617203032622,1617203075159,4,15.2,true,
384,1617203032969,1617203075315,4,13.69,false,
388,1617203033316,1617203074978,4,15.29,true,
392,1617203033663,1617203075385,4,14.16,true,
396,1617203034010,1617203075275,4,13.2,false,
400,1617203034357,1617203075085,4,11.73,false,
404,1617203034704,1617203075307,4,10.65,false,
408,1617203035051,1617203075556,4,11.99,false,
412,1617203035398,1617203075325,4,13.34,false,
416,1617203035745,1617203075484,4,14.84,true,
420,1617203036092,1617203075127,4,16.08,true,
424,1617203036439,1617203075467,4,14.87,true,
428,1617203036786,1617203075339,4,13.2,false,
432,1617203037133,1617203075316,4,11.69,false,
436,1617203037480,1617203075267,4,13.21,false,
440,1617203037827,1617203074914,4,11.39,false,
444,1617203038174,1617203075448,4,13.11,false,
448,1617203038521,1617203075094,4,14.14,true,
452,1617203038868,1617203075219,4,15.15,true,
456,1617203039215,1617203074715,4,13.34,false,
460,1617203039562,1617203074745,4,11.88,false,
464,1617203039909,1617203074711,4,10.17,false,
468,1617203040256,1617203075050,4,8.92,false,
472,1617203040603,1617203075007,4,7.3,false,
476,1617203040950,1617203074780,4,5.63,false,
480,1617203041297,1617203075012,4,7.08,false,
484,1617203041644,1617203074724,4,6.14,false,
488,1617203041991,1617203075075,4,5.11,false,
492,1617203042338,1617203074910,4,6.08,false,
496,1617203042685,1617203075568,4,7.75,false,
500,1617203043032,1617203075465,4,9.22,false,
504,1617203043379,1617203075468,4,10.32,false,
508,1617203043726,1617203075063,4,11.61,false,
512,1617203044073,1617203075308,4,10.0,false,
516,1617203044420,1617203075492,4,11.23,false,
520,1617203044767,1617203075075,4,12.67,false,
524,1617203045114,1617203075530,4,13.61,false,
528,1617203045461,1617203075558,4,15.31,true,
532,1617203045808,1617203075101,4,13.45,false,
536,1617203046155,1617203074714,4,15.01,true,
540,1617203046502,1617203074799,4,13.37,false,
544,1617203046849,1617203075528,4,12.09,false,
548,1617203047196,1617203074987,4,11.09,false,
552,1617203047543,1617203075155,4,12.02,false,
556,1617203047890,1617203075392,4,10.34,false,
560,1617203048237,1617203074741,4,11.59,false,
564,1617203048584,1617203074982,4,9.87,false,
568,1617203048931,1617203074706,4,11.59,false,
572,1617203049278,1617203075256,4,10.68,false,
576,1617203049625,1617203074711,4,12.43,false,
580,1617203049972,1617203074905,4,14.06,true,
584,1617203050319,1617203074840,4,15.75,true,
588,1617203050666,1617203075342,4,14.38,true,
592,1617203051013,1617203075445,4,12.57,false,
596,1617203051360,1617203075399,4,11.18,false,
600,1617203051707,1617203075345,4,13.04,false,
604,1617203052054,1617203075412,4,14.75,true,
608,1617203052401,1617203075508,4,13.14,false,
612,1617203052748,1617203075476,4,14.79,true,
616,1617203053095,1617203075440,4,16.59,true,
620,1617203053442,1617203075496,4,15.07,true,
624,1617203053789,1617203074901,4,13.52,false,
628,1617203054136,1617203075113,4,14.58,true,
632,1617203054483,1617203075084,4,15.53,true,
636,1617203054830,1617203074839,4,14.17,true,
640,1617203055177,1617203074818,4,12.69,false,
644,1617203055524,1617203074998,4,14.17,true,
648,1617203055871,1617203075370,4,16.03,true,
652,1617203056218,1617203074750,4,14.58,true,
656,1617203056565,1617203074753,4,12.86,false,
660,1617203056912,1617203075008,4,14.21,true,
664,1617203057259,1617203075130,4,15.85,true,
668,1617203057606,1617203075144,4,14.18,true,
672,1617203057953,1617203075386,4,12.49,false,
676,1617203058300,1617203074962,4,13.82,true,
680,1617203058647,1617203075017,4,14.73,true,
684,1617203058994,1617203075317,4,12.84,false,
688,1617203059341,1617203075421,4,14.25,true,
692,1617203059688,1617203075589,4,12.9,false,
696,1617203060035,1617203075608,4,14.1,true,
700,1617203060382,1617203075385,4,15.16,true,
704,1617203060729,1617203075321,4,13.56,false,
708,1617203061076,1617203074711,4,15.05,true,
712,1617203061423,1617203074985,4,13.58,false,
716,1617203061770,1617203074886,4,14.65,true,
720,1617203062117,1617203075281,4,15.95,true,
724,1617203062464,1617203075477,4,14.07,true,
728,1617203062811,1617203075395,4,12.4,false,
732,1617203063158,1617203074732,4,13.3,false,
736,1617203063505,1617203075061,4,14.73,true,
740,1617203063852,1617203074942,4,13.38,false,
744,1617203064199,1617203074954,4,14.66,true,
748,1617203064546,1617203075513,4,12.91,false,
752,1617203064893,1617203075475,4,14.38,true,
756,1617203065240,1617203075561,4,13.0,false,
760,1617203065587,1617203075551,4,14.66,true,
764,1617203065934,1617203075484,4,15.73,true,
768,1617203066281,1617203074955,4,13.91,true,
772,1617203066628,1617203075395,4,12.79,false,
776,1617203066975,1617203075024,4,14.41,true,
780,1617203067322,1617203074727,4,15.53,true,
784,1617203067669,1617203074703,4,14.08,true,
788,1617203068016,1617203075161,4,12.68,false,
792,1617203068363,1617203075409,4,11.77,false,
796,1617203068710,1617203075207,4,13.38,false,
800,1617203069057,1617203074757,4,14.37,true,
804,1617203069404,1617203075387,4,13.24,false,
808,1617203069751,1617203075195,4,14.83,true,
812,1617203070098,1617203074885,4,16.48,true,
816,1617203070445,1617203075614,4,15.43,true,
820,1617203070792,1617203075478,4,13.66,false,
824,1617203071139,1617203075575,4,14.76,true,
828,1617203071486,1617203074853,4,13.08,false,
832,1617203071833,1617203075487,4,14.16,true,
836,1617203072180,1617203075036,4,15.19,true,
840,1617203072527,1617203075337,4,14.14,true,
844,1617203072874,1617203074883,4,13.01,false,
848,1617203073221,1617203075603,4,11.43,false,
852,1617203073568,1617203075309,4,12.37,false,
856,1617203073915,1617203075510,4,13.27,false,
860,1617203074262,1617203074553,4,12.09,false,
864,1617203074609,1617203074786,4,13.3,false,
868,1617203074956,1617203075167,4,14.69,true,
872,1617203075303,1617203075599,4,16.07,true,
876,1617203075650,1617203075853,4,14.59,true,
880,1617203075997,1617203076204,4,12.97,false,
884,1617203076344,1617203076421,4,14.03,true,
888,1617203076691,1617203076799,4,15.18,true,
892,1617203077038,1617203077155,4,14.19,true,
896,1617203077385,1617203077667,4,12.48,false,
900,1617203077732,1617203077976,4,11.06,false,
904,1617203078079,1617203078350,4,12.83,false,
908,1617203078426,1617203078707,4,14.2,true,
912,1617203078773,1617203079025,4,15.51,true,
916,1617203079120,1617203079351,4,13.91,true,
920,1617203079467,1617203079639,4,12.47,false,
924,1617203079814,1617203080007,4,11.1,false,
928,1617203080161,1617203080281,4,12.81,false,
932,1617203080508,1617203080673,4,14.65,true,
936,1617203080855,1617203081012,4,13.71,false,
940,1617203081202,1617203081345,4,15.03,true,
944,1617203081549,1617203081783,4,13.96,true,
948,1617203081896,1617203082077,4,12.15,false,
952,1617203082243,1617203082375,4,13.93,true,
956,1617203082590,1617203082825,4,12.78,false,
960,1617203082937,1617203083123,4,11.09,false,
964,1617203083284,1617203083429,4,12.43,false,
968,1617203083631,1617203083748,4,13.91,true,
972,1617203083978,1617203084286,4,14.91,true,
976,1617203084325,1617203084467,4,13.11,false,
980,1617203084672,1617203084742,4,14.49,true,
984,1617203085019,1617203085186,4,15.5,true,
988,1617203085366,1617203085662,4,13.67,false,
992,1617203085713,1617203085823,4,14.6,true,
996,1617203086060,1617203086157,4,16.34,true,
1000,1617203086407,1617203086459,4,15.02,true,
1004,1617203086754,1617203087101,4,13.99,true,
1008,1617203087101,1617203087174,4,12.61,false,
1012,1617203087448,1617203087500,4,14.42,true,
1016,1617203087795,1617203087879,4,13.25,false,
1020,1617203088142,1617203088342,4,14.74,true,
1024,1617203088489,1617203088771,4,16.58,true,
1028,1617203088836,1617203089130,4,15.56,true,
1032,1617203089183,1617203089244,4,13.83,true,
1036,1617203089530,1617203089839,4,12.48,false,
1040,1617203089877,1617203089994,4,13.45,false,
1044,1617203090224,1617203090569,4,11.99,false,
1048,1617203090571,1617203090856,4,10.29,false,
1052,1617203090918,1617203091039,4,8.93,false,
1056,1617203091265,1617203091434,4,10.63,false,
1060,1617203091612,1617203091855,4,11.64,false,
1064,1617203091959,1617203092063,4,12.75,false,
1068,1617203092306,1617203092463,4,14.63,true,
1072,1617203092653,1617203092711,4,13.53,false,
1076,1617203093000,1617203093099,4,12.1,false,
1080,1617203093347,1617203093664,4,10.31,false,
1084,1617203093694,1617203093925,4,11.58,false,
1088,1617203094041,1617203094374,4,10.4,false,
1092,1617203094388,1617203094582,4,9.29,false,
1096,1617203094735,1617203094959,4,7.75,false,
1100,1617203095082,1617203095332,4,9.08,false,
1104,1617203095429,1617203095683,4,10.86,false,
1108,1617203095776,1617203096122,4,9.15,false,
1112,1617203096123,1617203096352,4,10.84,false,
1116,1617203096470,1617203096587,4,12.29,false,
1120,1617203096817,1617203097127,4,14.05,true,
1124,1617203097164,1617203097346,4,12.7,false,
1128,1617203097511,1617203097583,4,11.29,false,
1132,1617203097858,1617203098186,4,12.29,false,
1136,1617203098205,1617203098299,4,13.6,false,
1140,1617203098552,1617203098880,4,14.64,true,
1144,1617203098899,1617203099173,4,15.64,true,
1148,1617203099246,1617203099457,4,14.22,true,
1152,1617203099593,1617203099699,4,13.26,false,
