3,1617203000004,1617203000300,3,4.0,false,
7,1617203000351,1617203000454,3,5.58,false,
11,1617203000698,1617203000778,3,4.28,false,
15,1617203001045,1617203001336,3,5.89,false,
19,1617203001392,1617203001671,3,7.31,false,
23,1617203001739,1617203001977,3,6.15,false,
27,1617203002086,1617203002225,3,7.86,false,
31,1617203002433,1617203002619,3,9.55,false,
35,1617203002780,1617203002925,3,8.57,false,
39,1617203003127,1617203003345,3,9.69,false,
43,1617203003474,1617203003695,3,8.45,false,
47,1617203003821,1617203004102,3,10.02,false,
51,1617203004168,1617203004255,3,8.51,false,
55,1617203004515,1617203004749,3,9.42,false,
59,1617203004862,1617203004969,3,11.26,false,
63,1617203005209,1617203005493,3,9.36,false,
67,1617203005556,1617203005618,3,11.23,false,
71,1617203005903,1617203005991,3,9.83,false,
75,1617203006250,1617203006503,3,8.29,false,
79,1617203006597,1617203006806,3,7.26,false,
83,1617203006944,1617203007256,3,8.46,false,
87,1617203007291,1617203007489,3,7.16,false,
91,1617203007638,1617203007722,3,8.7,false,
95,1617203007985,1617203008287,3,6.85,false,
99,1617203008332,1617203008421,3,8.31,false,
103,1617203008679,1617203008873,3,6.84,false,
107,1617203009026,1617203009088,3,8.64,false,
111,1617203009373,1617203009544,3,7.25,false,
115,1617203009720,1617203009867,3,8.79,false,
119,1617203010067,1617203010357,3,10.03,false,
123,1617203010414,1617203010521,3,11.65,false,
127,1617203010761,1617203011030,3,13.31,false,
131,1617203011108,1617203011237,3,11.92,false,
135,1617203011455,1617203011605,3,12.9,false,
139,1617203011802,1617203011860,3,11.94,false,
143,1617203012149,1617203012293,3,12.84,false,
147,1617203012496,1617203012790,3,10.99,false,
151,1617203012843,1617203013136,3,9.23,false,
155,1617203013190,1617203013369,3,10.17,false,
159,1617203013537,1617203013722,3,11.38,false,
163,1617203013884,1617203014010,3,13.24,false,
167,1617203014231,1617203014406,3,14.89,true,
171,1617203014578,1617203014809,3,13.81,true,
175,1617203014925,1617203015255,3,12.0,false,
179,1617203015272,1617203015456,3,10.45,false,
183,1617203015619,1617203015905,3,11.64,false,
187,1617203015966,1617203016159,3,10.44,false,
191,1617203016313,1617203016624,3,11.44,false,
195,1617203016660,1617203016887,3,12.61,false,
199,1617203017007,1617203017214,3,10.81,false,
203,1617203017354,1617203017438,3,9.64,false,
207,1617203017701,1617203017897,3,11.44,false,
211,1617203018048,1617203018299,3,9.94,false,
215,1617203018395,1617203018566,3,11.83,false,
219,1617203018742,1617203018973,3,10.11,false,
223,1617203019089,1617203019319,3,11.61,false,
227,1617203019436,1617203019491,3,10.32,false,
231,1617203019783,1617203019864,3,9.3,false,
235,1617203020130,1617203020211,3,10.88,false,
239,1617203020477,1617203020571,3,12.33,false,
243,1617203020824,1617203021155,3,13.64,false,
247,1617203021171,1617203021468,3,15.42,true,
251,1617203021518,1617203021731,3,14.44,true,
255,1617203021865,1617203022126,3,13.16,false,
259,1617203022212,1617203022540,3,14.07,true,
263,1617203022559,1617203022663,3,15.02,true,
267,1617203022906,1617203022972,3,13.96,true,
271,1617203023253,1617203023320,3,12.48,false,
275,1617203023600,1617203023853,3,13.53,false,
279,1617203023947,1617203024185,3,14.89,true,
283,1617203024294,1617203024506,3,16.55,true,
287,1617203024641,1617203024918,3,15.01,true,
291,1617203024988,1617203025216,3,13.12,false,
295,1617203025335,1617203025631,3,14.84,true,
299,1617203025682,1617203025945,3,15.89,true,
303,1617203026029,1617203026155,3,14.41,true,
307,1617203026376,1617203026717,3,12.64,false,
311,1617203026723,1617203026984,3,14.26,true,
315,1617203027070,1617203027403,3,15.77,true,
319,1617203027417,1617203027745,3,14.6,true,
323,1617203027764,1617203027902,3,12.89,false,
327,1617203028111,1617203028386,3,14.3,true,
331,1617203028458,1617203028534,3,12.68,false,
335,1617203028805,1617203028950,3,11.11,false,
339,1617203029152,1617203029378,3,9.46,false,
343,1617203029499,1617203029814,3,7.99,false,
347,1617203029846,1617203030143,3,7.02,false,
351,1617203030193,1617203030304,3,8.77,false,
355,1617203030540,1617203030603,3,10.52,false,
359,1617203030887,1617203030982,3,11.48,false,
363,1617203031234,1617203031837,3,12.8,false,
367,1617203031581,1617203032503,3,13.99,true,
371,1617203031928,1617203032869,3,15.66,true,
375,1617203032275,1617203032364,3,14.61,true,
379,1617203032622,1617203032963,3,13.43,false,
383,1617203032969,1617203033270,3,14.57,true,
387,1617203033316,1617203034074,3,15.99,true,
391,1617203033663,1617203034264,3,14.37,true,
395,1617203034010,1617203034291,3,13.05,false,
399,1617203034357,1617203034591,3,14.24,true,
403,1617203034704,1617203035363,3,15.15,true,
407,1617203035051,1617203035283,3,13.31,false,
411,1617203035398,1617203036210,3,15.16,true,
415,1617203035745,1617203036594,3,13.88,true,
419,1617203036092,1617203036493,3,12.24,false,
423,1617203036439,1617203037192,3,13.65,false,
427,1617203036786,1617203037538,3,14.56,true,
431,1617203037133,1617203037659,3,13.31,false,
435,1617203037480,1617203038087,3,14.6,true,
439,1617203037827,1617203038680,3,13.37,false,
443,1617203038174,1617203038776,3,12.3,false,
447,1617203038521,1617203039377,3,10.99,false,
451,1617203038868,1617203039342,3,9.2,false,
455,1617203039215,1617203039650,3,7.87,false,
459,1617203039562,1617203040023,3,6.74,false,
463,1617203039909,1617203040395,3,8.58,false,
467,1617203040256,1617203040637,3,9.66,false,
471,1617203040603,1617203041194,3,10.86,false,
475,1617203040950,1617203041816,3,12.33,false,
479,1617203041297,1617203041666,3,14.07,true,
483,1617203041644,1617203042056,3,12.78,false,
487,1617203041991,1617203042722,3,13.92,true,
491,1617203042338,1617203043160,3,15.35,true,
495,1617203042685,1617203043596,3,14.29,true,
499,1617203043032,1617203043485,3,12.67,false,
503,1617203043379,1617203044344,3,13.76,false,
507,1617203043726,1617203044276,3,12.82,false,
511,1617203044073,1617203044772,3,11.88,false,
515,1617203044420,1617203045103,3,13.62,false,
519,1617203044767,1617203045134,3,11.72,false,
523,1617203045114,1617203045759,3,9.85,false,
527,1617203045461,1617203046187,3,8.11,false,
531,1617203045808,1617203046366,3,9.84,false,
535,1617203046155,1617203047108,3,10.86,false,
539,1617203046502,1617203047221,3,12.06,false,
543,1617203046849,1617203047218,3,13.61,false,
547,1617203047196,1617203047901,3,15.3,true,
551,1617203047543,1617203048028,3,14.09,true,
555,1617203047890,1617203048256,3,12.57,false,
559,1617203048237,1617203049046,3,13.7,false,
563,1617203048584,1617203049447,3,14.61,true,
567,1617203048931,1617203049358,3,15.63,true,
571,1617203049278,1617203049692,3,13.74,false,
575,1617203049625,1617203050280,3,15.11,true,
579,1617203049972,1617203050749,3,13.78,false,
583,1617203050319,1617203050942,3,12.47,false,
587,1617203050666,1617203051156,3,11.14,false,
591,1617203051013,1617203051515,3,12.63,false,
595,1617203051360,1617203052096,3,14.07,true,
599,1617203051707,1617203052420,3,12.38,false,
603,1617203052054,1617203052686,3,11.11,false,
607,1617203052401,1617203053090,3,12.06,false,
611,1617203052748,1617203053532,3,10.3,false,
615,1617203053095,1617203053573,3,12.11,false,
619,1617203053442,1617203054313,3,11.01,false,
623,1617203053789,1617203054432,3,11.99,false,
627,1617203054136,1617203054544,3,13.66,false,
631,1617203054483,1617203055361,3,14.71,true,
635,1617203054830,1617203055599,3,16.49,true,
639,1617203055177,1617203055965,3,15.4,true,
643,1617203055524,1617203056032,3,13.63,false,
647,1617203055871,1617203056843,3,11.87,false,
