3,1617203000004,1617203000033,152460,40.0,false,
7,1617203000024,1617203000103,152460,42.0,false,
11,1617203000044,1617203000045,152460,40.0,false,
15,1617203000064,1617203000126,152460,42.0,false,
19,1617203000084,1617203000118,152460,40.0,false,
23,1617203000104,1617203000153,152460,38.0,false,
27,1617203000124,1617203000203,152460,39.0,false,
31,1617203000144,1617203000163,152460,38.0,false,
35,1617203000164,1617203000183,152460,40.0,false,
39,1617203000184,1617203000236,152460,39.0,false,
43,1617203000204,1617203000215,152460,40.0,false,
47,1617203000224,1617203000290,152460,42.0,false,
51,1617203000244,1617203000244,152460,43.0,false,
55,1617203000264,1617203000307,152460,41.0,false,
59,1617203000284,1617203000305,152460,40.0,false,
63,1617203000304,1617203000354,152460,42.0,false,
67,1617203000324,1617203000364,152460,44.0,false,
71,1617203000344,1617203000365,152460,43.0,false,
75,1617203000364,1617203000414,152460,41.0,false,
79,1617203000384,1617203000441,152460,42.0,false,
83,1617203000404,1617203000423,152460,44.0,false,
87,1617203000424,1617203000435,152460,42.0,false,
91,1617203000444,1617203000469,152460,41.0,false,
95,1617203000464,1617203000480,152460,39.0,false,
99,1617203000484,1617203000489,152460,38.0,false,
103,1617203000504,1617203000515,152460,36.0,false,
107,1617203000524,1617203000539,152460,38.0,false,
111,1617203000544,1617203000564,152460,37.0,false,
115,1617203000564,1617203000577,152460,36.0,false,
119,1617203000584,1617203000652,152460,35.0,false,
123,1617203000604,1617203000682,152460,33.0,false,
127,1617203000624,1617203000634,152460,32.0,false,
131,1617203000644,1617203000655,152460,31.0,false,
135,1617203000664,1617203000683,152460,33.0,false,
139,1617203000684,1617203000691,152460,34.0,false,
143,1617203000704,1617203000719,152460,35.0,false,
147,1617203000724,1617203000736,152460,36.0,false,
151,1617203000744,1617203000768,152460,35.0,false,
155,1617203000764,1617203000798,152460,34.0,false,
159,1617203000784,1617203000841,152460,35.0,false,
163,1617203000804,1617203000812,152460,37.0,false,
167,1617203000824,1617203000834,152460,36.0,false,
171,1617203000844,1617203000894,152460,34.0,false,
175,1617203000864,1617203000867,152460,33.0,false,
179,1617203000884,1617203000910,152460,35.0,false,
183,1617203000904,1617203000926,152460,36.0,false,
187,1617203000924,1617203000926,152460,34.0,false,
191,1617203000944,1617203000963,152460,35.0,false,
195,1617203000964,1617203000965,152460,34.0,false,
199,1617203000984,1617203000985,152460,36.0,false,
203,1617203001004,1617203001044,152460,34.0,false,
207,1617203001024,1617203001084,152460,33.0,false,
211,1617203001044,1617203001076,152460,34.0,false,
215,1617203001064,1617203001124,152460,36.0,false,
219,1617203001084,1617203001098,152460,35.0,false,
223,1617203001104,1617203001106,152460,36.0,false,
227,1617203001124,1617203001172,152460,35.0,false,
231,1617203001144,1617203001161,152460,33.0,false,
235,1617203001164,1617203001179,152460,32.0,false,
239,1617203001184,1617203001193,152460,31.0,false,
243,1617203001204,1617203001213,152460,32.0,false,
247,1617203001224,1617203001293,152460,31.0,false,
251,1617203001244,1617203001274,152460,29.0,false,
255,1617203001264,1617203001276,152460,30.0,false,
259,1617203001284,1617203001362,152460,32.0,false,
263,1617203001304,1617203001307,152460,30.0,false,
267,1617203001324,1617203001403,152460,32.0,false,
271,1617203001344,1617203001358,152460,34.0,false,
275,1617203001364,1617203001367,152460,32.0,false,
